m_pos_vars,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars,is_correct_model,m_stanfile,csv_filename,seed,Econ_coef_glm,Glob_coef_glm,Loc_coef_glm,ac_dist_coef_glm,acoustic_distance,Econ_glm_diff,Glob_glm_diff,Loc_glm_diff,ac_dist_diff,intercept_brms_coef,Econ_brms_coef,Glob_brms_coef,Loc_brms_coef,ac_dist_brms_coef,intercept_brms_rhat,Econ_brms_rhat,Glob_brms_rhat,Loc_brms_rhat,ac_dist_brms_rhat,econ_sd,glob_sd,loc_sd
NA,0,-1,0,dinst4,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst4/econ_0_loc_-1_glob_0.csv,9102.91855970351,-0.489318044832272,-0.30618176155718846,0.7405414037172846,0.1547034581603794,-0.1784,-0.489318044832272,-0.30618176155718846,1.7405414037172846,0.3331034581603794,1.376513044342673,-0.3136290515454162,-0.4301481860027079,-0.06671778781400874,-0.16986581159408112,1.0007051759635996,1.001466865504614,0.9998837968756893,1.001892163769536,0.9999452039376626,0.34368572249027163,0.35439792087608746,0.35439792087608746
Econ,1,-1,0,dinst4,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst4/econ_1_loc_-1_glob_0.csv,6112.3481557571795,0.9677040289426099,0.17847736478187953,-0.09226662208847855,0.16396226847424508,-0.1784,-0.03229597105739013,0.17847736478187953,0.9077333779115214,0.3423622684742451,1.3058775073495865,1.160817770337409,0.0602862081301545,-0.9090279940154121,-0.17161621561244186,0.9995940342824109,0.9995509855465164,0.9994465153580406,0.999718715431628,0.9994928253029752,0.3939215140203153,0.39833293848712825,0.39833293848712825
NA,-1,0,0,dinst4,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst4/econ_-1_loc_0_glob_0.csv,4585.120427808259,-1.5544613267424066,-0.06932904670691234,0.8184026523127645,0.149006990093294,-0.1784,-0.5544613267424066,-0.06932904670691234,0.8184026523127645,0.327406990093294,1.4375369148172354,-1.3338586856069643,-0.2618726620728545,-0.25127320101235684,-0.23022222855600377,1.0015850454133477,1.0029629734273107,0.9999147154457628,1.0034295100372548,0.9997942181179247,0.32435070727474263,0.34218080905812726,0.34218080905812726
NA,0,0,0,dinst4,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst4/econ_0_loc_0_glob_0.csv,1141.6719303084537,-0.30985042275856767,0.36311762509649104,2.514522831744254,0.15965564572171548,-0.1784,-0.30985042275856767,0.36311762509649104,2.514522831744254,0.3380556457217155,1.137540460062044,-0.16120134644018952,0.2630485510207832,1.8356040981949464,-0.13691117226997904,1.0002928284693011,0.9998576027717866,0.999970201672292,1.0001440531054748,0.9994637785968331,0.34130688682543914,0.3613549976874719,0.3613549976874719
Econ,1,0,0,dinst4,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst4/econ_1_loc_0_glob_0.csv,6892.743480853271,0.5652729450911423,0.36219321142009103,2.3115396646919506,0.17045470273920088,-0.1784,-0.43472705490885766,0.36219321142009103,2.3115396646919506,0.3488547027392009,1.1789529855297285,0.7362675607504886,0.23644448243491414,1.5946688986608726,-0.15251402899925,0.9994248324660933,1.0013450695269024,1.000754248376036,0.99971322007546215,0.9991652923901596,0.4107521455051892,0.4264916337047433,0.4264916337047433
Loc,-1,1,0,dinst4,hindi,Econ+Glob,TRUE,stan_models/master_model.stan,hindi/dinst4/econ_-1_loc_1_glob_0.csv,2540.9755592695437,-1.0762606080555994,0.3399482432256446,1.6178765080576536,0.15735484063357166,-0.1784,-0.07626060805559942,0.3399482432256446,0.6178765080576536,0.33575484063357164,1.3852077361756108,-0.8655217937511694,0.18430054933581472,0.6281101424479317,-0.19909109788830945,0.9999998843795228,0.9995237567827339,0.999627033210322,0.999796043658455,0.999365405428537,0.35074905788004,0.3661494756314597,0.3661494756314597
Loc,0,1,0,dinst4,hindi,Econ+Glob,TRUE,stan_models/master_model.stan,hindi/dinst4/econ_0_loc_1_glob_0.csv,863.9397123933304,-0.7233692346019487,-0.7944512875751631,2.0539260231111784,0.16723623425896403,-0.1784,-0.7233692346019487,-0.7944512875751631,1.0539260231111784,0.34563623425896406,1.5611969343163632,-0.5362313999117182,-0.9246885685377333,1.2104294081824463,-0.17673481851393935,1.0004943800723065,1.0004998113429053,0.9998841363879761,1.0010414256243494,0.9999288618511628,0.37781960526110303,0.3831739770655269,0.3831739770655269
Econ+Loc,1,1,0,dinst4,hindi,Glob,TRUE,stan_models/master_model.stan,hindi/dinst4/econ_1_loc_1_glob_0.csv,9014.922196513042,0.9666555292438639,0.0746748774949253,1.1908422524045377,0.17964356322204278,-0.1784,-0.03334447075613611,0.0746748774949253,0.19084225240453767,0.3580435632220428,1.4200060054766346,1.1825108821112131,-0.05927230977834222,0.29158837710034635,-0.18756318178559853,0.9996958020425744,1.0005223390882805,1.0005393366182804,1.0002716549502284,0.9993317509880709,0.376014258453349,0.39783973885667606,0.39783973885667606
Glob,-1,-1,1,dinst4,hindi,Econ+Loc,TRUE,stan_models/master_model.stan,hindi/dinst4/econ_-1_loc_-1_glob_1.csv,5902.074349971255,-0.535475413450916,1.3754195149678183,-2.5389719122663204,0.1524227302211896,-0.1784,0.464524586549084,0.37541951496781834,-1.5389719122663204,0.3308227302211896,1.586516017003338,-0.33266480326699227,1.2066954704139237,-3.547513169008175,-0.20863896741943094,0.9998232362903786,1.0005022898456521,0.9996019779639649,1.0005932827037907,0.9991961375763206,0.339499767463094,0.353418302034532,0.353418302034532
Glob,0,-1,1,dinst4,hindi,Econ+Loc,TRUE,stan_models/master_model.stan,hindi/dinst4/econ_0_loc_-1_glob_1.csv,9590.644483556738,-0.1469669931461079,0.9653930002919483,0.9959176583329564,0.15849876087266407,-0.1784,-0.1469669931461079,-0.0346069997080517,1.9959176583329565,0.33689876087266407,1.2171141336972755,-0.006337203982162589,0.85893715799477,0.34383827269592615,-0.13357526678536838,0.9995149561791351,0.9992357003085804,0.9992571752039626,0.9994446636944249,0.9993165090734406,0.3770015859414727,0.3847764201433423,0.3847764201433423
Econ+Glob,1,-1,1,dinst4,hindi,Loc,TRUE,stan_models/master_model.stan,hindi/dinst4/econ_1_loc_-1_glob_1.csv,9460.55679634749,0.7349662791820866,1.7081077640029505,1.1831401008110087,0.16959339211564733,-0.1784,-0.26503372081791343,0.7081077640029505,2.1831401008110087,0.34799339211564734,1.1475066487634729,0.9322986826975904,1.5608657563248645,0.2870675206695427,-0.17146967574279917,0.9995784384381058,0.9995333160746074,0.9996578986192333,0.9996018426965141,0.9999176497155355,0.37194701256604373,0.4005287769730139,0.4005287769730139
Glob,-1,0,1,dinst4,hindi,Econ+Loc,TRUE,stan_models/master_model.stan,hindi/dinst4/econ_-1_loc_0_glob_1.csv,7414.316994477995,-1.1961440854712009,0.8533967732035536,0.7404575870313481,0.15467550601005037,-0.1784,-0.19614408547120088,-0.14660322679644644,0.7404575870313481,0.33307550601005037,1.4123162603777235,-0.9833421430294756,0.6477265901780754,-0.35488160241887434,-0.23391363235715887,1.0000662540956147,1.0007101156646903,1.0001015769722381,1.0003659137770837,0.9991611335008769,0.34867182867263685,0.3723177802723857,0.3723177802723857
Glob,0,0,1,dinst4,hindi,Econ+Loc,TRUE,stan_models/master_model.stan,hindi/dinst4/econ_0_loc_0_glob_1.csv,7538.40078007197,-0.34828219015020057,0.9525294247253795,1.1746365575242057,0.16471632226610083,-0.1784,-0.34828219015020057,-0.04747057527462051,1.1746365575242057,0.34311632226610084,1.3602130134328514,-0.23772929737701481,0.8443626019635831,0.6180987883966248,-0.113645751793111,0.9998785173991667,0.9996596597892469,0.9994990246730787,0.9999412063257975,0.9999000671935109,0.35145689695886934,0.3713270281448763,0.3713270281448763
Econ+Glob,1,0,1,dinst4,hindi,Loc,TRUE,stan_models/master_model.stan,hindi/dinst4/econ_1_loc_0_glob_1.csv,9110.736121452646,1.251984072148468,1.4072798634692907,-1.7978345837010363,0.17756487752851846,-0.1784,0.2519840721484681,0.4072798634692907,-1.7978345837010363,0.35596487752851846,1.5948707661901877,1.4747293027016746,1.2306398631673492,-2.8324629287959273,-0.21772867525902467,0.9999139293225824,1.0002429947695264,1.0001349647446636,1.000426777079125,0.9998040389087144,0.37941165872371835,0.4009032350388574,0.4009032350388574
Glob+Loc,-1,1,1,dinst4,hindi,Econ,TRUE,stan_models/master_model.stan,hindi/dinst4/econ_-1_loc_1_glob_1.csv,9097.0746991802,-0.7519681447184228,1.2524985933143973,-0.6558402463762923,0.16098130294714316,-0.1784,0.24803185528157723,0.2524985933143973,-1.6558402463762922,0.3393813029471432,1.5857031818874419,-0.630201616179107,1.1110053117886796,-1.337447440222422,-0.14528333949466152,0.9996733271155014,0.9995599098814477,0.9997685821767917,0.9996185842404857,0.9999512566726767,0.37434102332699803,0.4116659967595458,0.4116659967595458
Glob+Loc,0,1,1,dinst4,hindi,Econ,TRUE,stan_models/master_model.stan,hindi/dinst4/econ_0_loc_1_glob_1.csv,6398.704503506422,-0.3402368766812024,0.7868349676476004,2.0029404236960557,0.17341780945303492,-0.1784,-0.3402368766812024,-0.21316503235239959,1.0029404236960557,0.3518178094530349,1.4374211322526655,-0.15962562717540782,0.6362496606022657,1.1232100329874584,-0.17545272096015252,1.0000606603212854,1.0005137858004896,0.9992471367877537,1.0006436492980053,1.0006624315975756,0.37469101619846656,0.4141458993433725,0.4141458993433725
Econ+Glob+Loc,1,1,1,dinst4,hindi,NA,TRUE,stan_models/master_pos.stan,hindi/dinst4/econ_1_loc_1_glob_1.csv,6794.645813485375,0.7745495633194689,1.1268737019343857,0.7681313226870631,0.18789756007710035,-0.1784,-0.2254504366805311,0.12687370193438574,-0.23186867731293692,0.36629756007710035,1.5439936371849936,0.9636180305692486,0.9781034421829543,-0.10961748617753156,-0.17702898489991303,1.0010529900936256,1.0007382809105971,0.9992350318180875,1.0017723968379226,1.0008819680352397,0.3962674524067374,0.4338570663044812,0.4338570663044812
