m_pos_vars,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars,is_correct_model,m_stanfile,csv_filename,seed,Econ_coef_glm,Glob_coef_glm,Loc_coef_glm,ac_dist_coef_glm,acoustic_distance,Econ_glm_diff,Glob_glm_diff,Loc_glm_diff,ac_dist_diff,intercept_brms_coef,Econ_brms_coef,Glob_brms_coef,Loc_brms_coef,ac_dist_brms_coef,econ_sd,glob_sd,loc_sd,intercept_brms_rhat,Econ_brms_rhat,Glob_brms_rhat,Loc_brms_rhat,ac_dist_brms_rhat,Econ_brms_diff,Glob_brms_diff,Loc_brms_diff,ac_brms_diff
Econ+Loc,0,-0.1,-0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_-0.1.csv,6471.344115615822,0.31241359256008483,0.5300503443566882,-0.8673087232952852,-0.14174042020586688,-0.1784,0.31241359256008483,0.6300503443566882,-0.7673087232952852,0.03665957979413312,1.2357121404912619,0.15921018215743887,0.6195881330465716,-0.1948990076420539,-0.16898484278478787,NA,NA,NA,1.0004592645966812,0.9995690787834933,0.9995174646733654,1.0014893197722214,1.0001708460052525,0.15921018215743887,0.7195881330465715,-0.09489900764205389,0.009415157215212133
Glob+Loc,0,-0.1,-0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_-0.1.csv,6646.947369250935,0.31241359256008483,0.5300503443566882,-0.8673087232952852,-0.14174042020586688,-0.1784,0.31241359256008483,0.6300503443566882,-0.7673087232952852,0.03665957979413312,1.0434554698457337,0.6116567455548535,2.0833868571292116,-0.3764437206150884,-0.10959062746328188,NA,NA,NA,1.0048435958446496,0.9998779190952116,1.0008227024791423,1.0042292879736363,1.0006258646153776,0.6116567455548535,2.1833868571292117,-0.2764437206150884,0.06880937253671812
Econ,0,-0.1,-0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_-0.1.csv,7036.043737743748,0.31241359256008483,0.5300503443566882,-0.8673087232952852,-0.14174042020586688,-0.1784,0.31241359256008483,0.6300503443566882,-0.7673087232952852,0.03665957979413312,1.6762724935734197,0.446491068802362,-0.3173501382602337,-2.986256018837173,-0.17780081928763686,NA,NA,NA,0.9996093691368353,1.000172774071197,1.0004628356649887,0.9995484894991228,0.9999487252343024,0.446491068802362,-0.21735013826023372,-2.886256018837173,5.991807123631454e-4
Glob,0,-0.1,-0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_-0.1.csv,3563.2540187407285,0.31241359256008483,0.5300503443566882,-0.8673087232952852,-0.14174042020586688,-0.1784,0.31241359256008483,0.6300503443566882,-0.7673087232952852,0.03665957979413312,1.4215735380750962,0.3643623099068881,-0.17845705767467535,-0.8333895946076195,-0.1253399028534401,NA,NA,NA,1.0023652340158868,1.000212392602826,1.0017704735849489,1.0001482668848802,1.0012341440530348,0.3643623099068881,-0.07845705767467534,-0.7333895946076195,0.053060097146559904
Loc,0,-0.1,-0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_-0.1.csv,2476.923118825769,0.31241359256008483,0.5300503443566882,-0.8673087232952852,-0.14174042020586688,-0.1784,0.31241359256008483,0.6300503443566882,-0.7673087232952852,0.03665957979413312,1.259135078470861,1.5695480081193143,-0.6149586799913466,-0.3490209226860251,-0.14214158015222067,NA,NA,NA,1.0019072793408474,1.0002255773102058,1.002775371178566,1.0009092739780945,0.9996531394056537,1.5695480081193143,-0.5149586799913466,-0.24902092268602508,0.03625841984777933
NA,0,-0.1,-0.1,dinst9,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst9/econ_0_loc_-0.1_glob_-0.1.csv,1454.4833704151679,0.31241359256008483,0.5300503443566882,-0.8673087232952852,-0.14174042020586688,-0.1784,0.31241359256008483,0.6300503443566882,-0.7673087232952852,0.03665957979413312,1.5999800722013424,-0.28591645925788967,-0.46404586179589447,-1.3156042830484764,-0.15150132240323486,NA,NA,NA,0.9999605124278748,1.0008307396834932,0.9998335374503735,0.9992506727134276,1.0005310758726218,-0.28591645925788967,-0.3640458617958945,-1.2156042830484763,0.026898677596765147
Econ+Glob+Loc,0.1,-0.1,-0.1,dinst9,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_-0.1.csv,4118.291797833517,-0.19033908147222603,0.9181747382872638,1.6499685874768388,-0.17027840576586695,-0.1784,-0.29033908147222603,1.018174738287264,1.749968587476839,0.008121594234133056,0.956342698327312,0.28277784084471347,1.3616722949900915,1.4345890562471693,-0.1798744714964595,NA,NA,NA,1.0086876948333432,0.9996995985217496,1.0006608726604407,1.0010460883434067,1.0083579640960503,0.18277784084471346,1.4616722949900915,1.5345890562471693,-0.0014744714964594896
Econ+Glob,0.1,-0.1,-0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_-0.1.csv,737.6271944222972,-0.19033908147222603,0.9181747382872638,1.6499685874768388,-0.17027840576586695,-0.1784,-0.29033908147222603,1.018174738287264,1.749968587476839,0.008121594234133056,1.3438856115660682,0.5242104354549539,1.0022906943247576,-1.4866380781020414,-0.19298048845048665,NA,NA,NA,1.0006827359532642,1.0002312437655052,0.9996980549240648,1.0007130033661533,1.000125067299456,0.42421043545495396,1.1022906943247577,-1.3866380781020413,-0.01458048845048665
Econ+Loc,0.1,-0.1,-0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_-0.1.csv,5887.870535438182,-0.19033908147222603,0.9181747382872638,1.6499685874768388,-0.17027840576586695,-0.1784,-0.29033908147222603,1.018174738287264,1.749968587476839,0.008121594234133056,1.2659796581635474,0.1216385458603642,0.6141617902937349,-0.14965540822700094,-0.22522939376850767,NA,NA,NA,1.001795404480267,0.9993281727695187,0.9994101808155561,1.0018486583618025,0.9999037288137296,0.02163854586036419,0.7141617902937348,-0.04965540822700093,-0.04682939376850767
Glob+Loc,0.1,-0.1,-0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_-0.1.csv,4902.231056256918,-0.19033908147222603,0.9181747382872638,1.6499685874768388,-0.17027840576586695,-0.1784,-0.29033908147222603,1.018174738287264,1.749968587476839,0.008121594234133056,0.9452796545701704,0.8937260239370393,2.9843592837757877,-0.5267181168710132,-0.16005223256996978,NA,NA,NA,1.0023635955976247,0.9996731919592531,1.0010208583983915,1.002912565612845,1.0018449066563244,0.7937260239370393,3.084359283775788,-0.42671811687101324,0.01834776743003022
Econ,0.1,-0.1,-0.1,dinst9,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_-0.1.csv,8653.076844510157,-0.19033908147222603,0.9181747382872638,1.6499685874768388,-0.17027840576586695,-0.1784,-0.29033908147222603,1.018174738287264,1.749968587476839,0.008121594234133056,1.6392123655540998,0.28268539170911083,-0.22513677390921616,-2.336555263231627,-0.22883363964520073,NA,NA,NA,1.0003687636261787,0.9999016178570318,1.0006128951256767,0.999677296116723,1.0014971966913604,0.18268539170911083,-0.12513677390921615,-2.236555263231627,-0.05043363964520073
Glob,0.1,-0.1,-0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_-0.1.csv,9729.131529749604,-0.19033908147222603,0.9181747382872638,1.6499685874768388,-0.17027840576586695,-0.1784,-0.29033908147222603,1.018174738287264,1.749968587476839,0.008121594234133056,1.4302742965963131,0.5195875989428342,-0.20513122228346778,-0.7461278305528354,-0.17782829873139258,NA,NA,NA,1.0033684680114623,0.9997072592343325,0.9999690518887362,0.9998176430409116,1.0066794791651432,0.41958759894283426,-0.10513122228346777,-0.6461278305528354,5.717012686074219e-4
Loc,0.1,-0.1,-0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_-0.1.csv,6201.732972733909,-0.19033908147222603,0.9181747382872638,1.6499685874768388,-0.17027840576586695,-0.1784,-0.29033908147222603,1.018174738287264,1.749968587476839,0.008121594234133056,1.2184891977642542,2.409739495335992,-0.8943815218707033,-0.27395756107066616,-0.1837717719064184,NA,NA,NA,1.0176837345917489,1.0006541846082193,1.0184652544979045,1.005826528953137,0.9997539005980051,2.3097394953359918,-0.7943815218707033,-0.17395756107066615,-0.00537177190641841
NA,0.1,-0.1,-0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_-0.1.csv,8501.62217922858,-0.19033908147222603,0.9181747382872638,1.6499685874768388,-0.17027840576586695,-0.1784,-0.29033908147222603,1.018174738287264,1.749968587476839,0.008121594234133056,1.5928321276220858,-0.3480815846661293,-0.32229030490588667,-1.0807394467315747,-0.2052737808898952,NA,NA,NA,1.0009145758032105,0.9995065957733703,1.000847336870686,0.9995326567445906,1.0019529777091438,-0.44808158466612935,-0.22229030490588667,-0.9807394467315748,-0.0268737808898952
Econ+Glob+Loc,-0.1,0,-0.1,dinst9,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_-0.1_loc_0_glob_-0.1.csv,9695.325337782968,-0.08100072950797811,-0.1392611705926283,0.6593876430290178,-0.10191597009315238,-0.1784,0.018999270492021894,-0.03926117059262829,0.6593876430290178,0.07648402990684762,1.085381957354848,0.35304265559671716,0.69841721674791,1.481151625911967,-0.09198154493734316,NA,NA,NA,1.0012118992543184,0.9992516477519395,0.999633132041517,1.0003233499734356,1.0012761356882673,0.4530426555967172,0.79841721674791,1.481151625911967,0.08641845506265684
Econ+Glob,-0.1,0,-0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_-0.1.csv,4890.883515653666,-0.08100072950797811,-0.1392611705926283,0.6593876430290178,-0.10191597009315238,-0.1784,0.018999270492021894,-0.03926117059262829,0.6593876430290178,0.07648402990684762,1.4767065288552723,0.7555991149981174,0.5281573518836781,-1.8470393827141336,-0.11029686290049805,NA,NA,NA,1.0045118225491636,0.999948568372342,1.0037864224174118,0.9996036502820786,1.007549399914025,0.8555991149981174,0.628157351883678,-1.8470393827141336,0.06810313709950196
Econ+Loc,-0.1,0,-0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_-0.1.csv,8916.98400917137,-0.08100072950797811,-0.1392611705926283,0.6593876430290178,-0.10191597009315238,-0.1784,0.018999270492021894,-0.03926117059262829,0.6593876430290178,0.07648402990684762,1.301965767497734,0.2065398577177764,0.9313588156410885,-0.3366027075106275,-0.12366853162460495,NA,NA,NA,1.000499558959337,0.9999592077570841,0.9998542604420523,1.001363178610738,0.9995996137925648,0.30653985771777637,1.0313588156410884,-0.3366027075106275,0.054731468375395054
Glob+Loc,-0.1,0,-0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_-0.1.csv,8642.164348693565,-0.08100072950797811,-0.1392611705926283,0.6593876430290178,-0.10191597009315238,-0.1784,0.018999270492021894,-0.03926117059262829,0.6593876430290178,0.07648402990684762,1.013162329339571,0.45638741428842283,3.3292669791160834,-0.4832456539541841,-0.06421383086307578,NA,NA,NA,0.9996874792418801,1.0002084640525857,1.0003947292758946,0.9998942350714828,1.0001079146462137,0.5563874142884229,3.4292669791160835,-0.4832456539541841,0.11418616913692423
Econ,-0.1,0,-0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_-0.1.csv,6637.771092527779,-0.08100072950797811,-0.1392611705926283,0.6593876430290178,-0.10191597009315238,-0.1784,0.018999270492021894,-0.03926117059262829,0.6593876430290178,0.07648402990684762,1.7124579802679942,0.4839977506861246,-0.5279333015730863,-2.371305321811887,-0.1347938955735683,NA,NA,NA,1.0029591310989265,1.0002901104312343,1.0007612687204819,1.001022984068908,1.0016305216261339,0.5839977506861246,-0.4279333015730863,-2.371305321811887,0.0436061044264317
Glob,-0.1,0,-0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_-0.1.csv,9644.504908763105,-0.08100072950797811,-0.1392611705926283,0.6593876430290178,-0.10191597009315238,-0.1784,0.018999270492021894,-0.03926117059262829,0.6593876430290178,0.07648402990684762,1.5248833775034811,0.26475181252123514,-0.17891086539620565,-0.747203083946204,-0.07130330866171763,NA,NA,NA,1.0007734548840137,0.9996668602164189,1.0002749338842465,0.9998395801317898,1.0007678652141119,0.3647518125212351,-0.07891086539620565,-0.747203083946204,0.10709669133828237
Loc,-0.1,0,-0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_-0.1.csv,2973.8234522871207,-0.08100072950797811,-0.1392611705926283,0.6593876430290178,-0.10191597009315238,-0.1784,0.018999270492021894,-0.03926117059262829,0.6593876430290178,0.07648402990684762,1.2995600167063832,2.4080485467742303,-0.7283923323515975,-0.6276371876186232,-0.0921532118491753,NA,NA,NA,1.0010492520098884,1.0001292986248755,1.0019354810629058,1.0003581681464275,0.999514312823206,2.5080485467742304,-0.6283923323515975,-0.6276371876186232,0.0862467881508247
NA,-0.1,0,-0.1,dinst9,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst9/econ_-0.1_loc_0_glob_-0.1.csv,2328.6959667473566,-0.08100072950797811,-0.1392611705926283,0.6593876430290178,-0.10191597009315238,-0.1784,0.018999270492021894,-0.03926117059262829,0.6593876430290178,0.07648402990684762,1.741439676881974,-0.319105694015665,-0.8767041853760095,-1.2105239653659483,-0.10415174461384849,NA,NA,NA,1.0105436952931173,1.0012867772832286,1.0008801426613219,1.0017963792838174,1.012826700019119,-0.21910569401566501,-0.7767041853760095,-1.2105239653659483,0.07424825538615151
Econ+Glob+Loc,0,0,-0.1,dinst9,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,7880.670555424644,0.23487219954897626,0.5383282319008291,1.3100852548728683,-0.24442574811559173,-0.1784,0.23487219954897626,0.6383282319008291,1.3100852548728683,-0.06602574811559173,0.9174857499932282,0.44506348836729837,0.9141658080468621,1.7323596744163163,-0.24032548288600128,NA,NA,NA,1.0014237556359993,1.0008243854738328,1.0006378874596904,1.0021357264805095,1.0009194551808778,0.44506348836729837,1.014165808046862,1.7323596744163163,-0.061925482886001276
Econ+Glob,0,0,-0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,3067.3064144814853,0.23487219954897626,0.5383282319008291,1.3100852548728683,-0.24442574811559173,-0.1784,0.23487219954897626,0.6383282319008291,1.3100852548728683,-0.06602574811559173,1.3068754829110953,0.8965107085529608,0.7077947640299111,-1.6168433035889358,-0.2646584721083352,NA,NA,NA,1.002140157645421,0.9999329396231408,1.0006364518750979,1.0004438897961823,1.0022039843990207,0.8965107085529608,0.8077947640299111,-1.6168433035889358,-0.0862584721083352
Econ+Loc,0,0,-0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,8626.95519049489,0.23487219954897626,0.5383282319008291,1.3100852548728683,-0.24442574811559173,-0.1784,0.23487219954897626,0.6383282319008291,1.3100852548728683,-0.06602574811559173,1.1806225421704422,0.23347881231283174,1.0355114162280634,-0.24800457645558008,-0.272773985157781,NA,NA,NA,1.0010996884146324,0.9993274085738233,1.0000768533605628,1.0006845791362873,1.0002154043595204,0.23347881231283174,1.1355114162280635,-0.24800457645558008,-0.094373985157781
Glob+Loc,0,0,-0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,168.01299494388513,0.23487219954897626,0.5383282319008291,1.3100852548728683,-0.24442574811559173,-0.1784,0.23487219954897626,0.6383282319008291,1.3100852548728683,-0.06602574811559173,0.8431649851146025,0.6017635212521647,3.6241833439304965,-0.36526145284606587,-0.21794545548294839,NA,NA,NA,1.001246605579176,0.9995593961539376,0.9998440320873508,1.0013532243001508,0.999662889414091,0.6017635212521647,3.7241833439304965,-0.36526145284606587,-0.03954545548294838
Econ,0,0,-0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,1580.9965101291891,0.23487219954897626,0.5383282319008291,1.3100852548728683,-0.24442574811559173,-0.1784,0.23487219954897626,0.6383282319008291,1.3100852548728683,-0.06602574811559173,1.5210125180877565,0.5014445422643643,-0.3564465326993862,-1.7895944980926102,-0.2828291943038471,NA,NA,NA,1.0027584765911397,0.9996079322524912,1.0014033122447747,1.0005175494894338,1.0043680730887035,0.5014445422643643,-0.2564465326993862,-1.7895944980926102,-0.10442919430384712
Glob,0,0,-0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,7013.866359577281,0.23487219954897626,0.5383282319008291,1.3100852548728683,-0.24442574811559173,-0.1784,0.23487219954897626,0.6383282319008291,1.3100852548728683,-0.06602574811559173,1.3909397839719562,0.2909560020486484,-0.13253940412865328,-0.5440338256595978,-0.2293718949496213,NA,NA,NA,0.999766164386563,0.9997948470873318,0.9995657622931136,0.9995269748078366,0.9997634921021658,0.2909560020486484,-0.032539404128653276,-0.5440338256595978,-0.05097189494962129
Loc,0,0,-0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,5802.933146890253,0.23487219954897626,0.5383282319008291,1.3100852548728683,-0.24442574811559173,-0.1784,0.23487219954897626,0.6383282319008291,1.3100852548728683,-0.06602574811559173,1.1195276794540758,2.6349439866220106,-0.5374571917913367,-0.39105473218036557,-0.2432029836547896,NA,NA,NA,1.0009671670766935,1.0009114312898424,1.001114988977147,1.0002983553743985,0.9998000502099744,2.6349439866220106,-0.4374571917913367,-0.39105473218036557,-0.06480298365478959
NA,0,0,-0.1,dinst9,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst9/econ_0_loc_0_glob_-0.1.csv,837.3431430028286,0.23487219954897626,0.5383282319008291,1.3100852548728683,-0.24442574811559173,-0.1784,0.23487219954897626,0.6383282319008291,1.3100852548728683,-0.06602574811559173,1.5486758002164365,-0.2162160402722144,-0.5919804040036143,-0.8524637465971873,-0.25726839460897044,NA,NA,NA,1.0011093491162355,0.9993206738139079,0.9994828662644644,0.9998531488766366,1.0011208620458283,-0.2162160402722144,-0.4919804040036143,-0.8524637465971873,-0.07886839460897044
Econ+Glob+Loc,0.1,0,-0.1,dinst9,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0.1_loc_0_glob_-0.1.csv,9280.492711563827,-0.7762193926746646,0.41831618802083065,2.066176473422502,-0.02837507640592515,-0.1784,-0.8762193926746645,0.5183161880208307,2.066176473422502,0.15002492359407485,1.0540112680304383,0.19519567742655647,1.2872274420420935,1.1451593542968324,-0.037742137370680474,NA,NA,NA,1.0026551470629534,1.000021760523469,0.9998084084033279,0.9997728346119307,1.003305075088045,0.09519567742655646,1.3872274420420936,1.1451593542968324,0.14065786262931954
Econ+Glob,0.1,0,-0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_-0.1.csv,4290.657306381967,-0.7762193926746646,0.41831618802083065,2.066176473422502,-0.02837507640592515,-0.1784,-0.8762193926746645,0.5183161880208307,2.066176473422502,0.15002492359407485,1.4662690136891892,0.3333005929187359,0.809623345783289,-1.7306465517976075,-0.05773593695030771,NA,NA,NA,1.0021005010808133,0.9999271184976712,0.9997912399333033,1.0009897606623308,1.001212937417033,0.23330059291873592,0.909623345783289,-1.7306465517976075,0.1206640630496923
